xflr5 v6.53

Plane name :        A20 E20 R20
Polar name :        T1-20.0 m/s-VLM2-Inviscid
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -11.000     0.000  -0.639453   0.046222   0.000000   0.046222  -0.067063  -0.055029  -0.795377   0.018870   0.018870   20.0000    -0.0804
  -10.000     0.000  -0.564395   0.041031   0.000000   0.041031  -0.065712  -0.054771  -0.756992   0.018687   0.018687   20.0000    -0.1047
   -9.000     0.000  -0.488863   0.036486   0.000000   0.036486  -0.064302  -0.054505  -0.718290   0.018490   0.018490   20.0000    -0.1364
   -8.000     0.000  -0.412917   0.032604   0.000000   0.032604  -0.062835  -0.054232  -0.679318   0.018280   0.018280   20.0000    -0.1799
   -7.000     0.000  -0.336614   0.029398   0.000000   0.029398  -0.061313  -0.053951  -0.640123   0.018058   0.018058   20.0000    -0.2432
   -6.000     0.000  -0.260014   0.026882   0.000000   0.026882  -0.059737  -0.053663  -0.600753   0.017823   0.017823   20.0000    -0.3439
   -5.000     0.000  -0.183177   0.025064   0.000000   0.025064  -0.058110  -0.053369  -0.561257   0.017577   0.017577   20.0000    -0.5291
   -4.000     0.000  -0.106164   0.023953   0.000000   0.023953  -0.056434  -0.053069  -0.521682   0.017320   0.017320   20.0000    -0.9836
   -3.000     0.000  -0.029036   0.023554   0.000000   0.023554  -0.054710  -0.052763  -0.482076   0.017053   0.017053   20.0000    -3.8532
   -2.000     0.000   0.048146   0.023871   0.000000   0.023871  -0.052941  -0.052452  -0.442488   0.016776   0.016776   20.0000     2.4780
   -1.000     0.000   0.125321   0.024905   0.000000   0.024905  -0.051128  -0.052136  -0.402965   0.016490   0.016490   20.0000     1.0110
    0.000     0.000   0.202427   0.026655   0.000000   0.026655  -0.049275  -0.051816  -0.363557   0.016195   0.016195   20.0000     0.6622
    1.000     0.000   0.279403   0.029118   0.000000   0.029118  -0.047383  -0.051490  -0.324311   0.015893   0.015893   20.0000     0.5059
    2.000     0.000   0.356187   0.032289   0.000000   0.032289  -0.045454  -0.051161  -0.285275   0.015585   0.015585   20.0000     0.4173
    3.000     0.000   0.432720   0.036160   0.000000   0.036160  -0.043492  -0.050828  -0.246497   0.015269   0.015269   20.0000     0.3602
    4.000     0.000   0.508940   0.040722   0.000000   0.040722  -0.041498  -0.050491  -0.208023   0.014949   0.014949   20.0000     0.3203
    5.000     0.000   0.584788   0.045962   0.000000   0.045962  -0.039474  -0.050150  -0.169901   0.014623   0.014623   20.0000     0.2910
    6.000     0.000   0.660205   0.051868   0.000000   0.051868  -0.037424  -0.049806  -0.132176   0.014293   0.014293   20.0000     0.2684
    7.000     0.000   0.735133   0.058422   0.000000   0.058422  -0.035350  -0.049458  -0.094896   0.013960   0.013960   20.0000     0.2506
    8.000     0.000   0.809514   0.065607   0.000000   0.065607  -0.033253  -0.049106  -0.058106   0.013624   0.013624   20.0000     0.2362
    9.000     0.000   0.883293   0.073402   0.000000   0.073402  -0.031138  -0.048751  -0.021849   0.013286   0.013286   20.0000     0.2243
   10.000     0.000   0.956415   0.081787   0.000000   0.081787  -0.029006  -0.048393   0.013829   0.012947   0.012947   20.0000     0.2143
   11.000     0.000   1.028825   0.090738   0.000000   0.090738  -0.026860  -0.048031   0.048885   0.012607   0.012607   20.0000     0.2058
   12.000     0.000   1.100471   0.100228   0.000000   0.100228  -0.024703  -0.047665   0.083277   0.012267   0.012267   20.0000     0.1985
   13.000     0.000   1.171304   0.110231   0.000000   0.110231  -0.022537  -0.047296   0.116962   0.011928   0.011928   20.0000     0.1922
   14.000     0.000   1.241272   0.120717   0.000000   0.120717  -0.020364  -0.046923   0.149899   0.011591   0.011591   20.0000     0.1867
   15.000     0.000   1.310328   0.131657   0.000000   0.131657  -0.018189  -0.046545   0.182049   0.011255   0.011255   20.0000     0.1818
   16.000     0.000   1.378427   0.143018   0.000000   0.143018  -0.016012  -0.046164   0.213372   0.010922   0.010922   20.0000     0.1775
   17.000     0.000   1.445525   0.154767   0.000000   0.154767  -0.013837  -0.045778   0.243830   0.010592   0.010592   20.0000     0.1736
   18.000     0.000   1.511578   0.166869   0.000000   0.166869  -0.011667  -0.045387   0.273386   0.010267   0.010267   20.0000     0.1702
   19.000     0.000   1.576548   0.179290   0.000000   0.179290  -0.009504  -0.044992   0.302004   0.009945   0.009945   20.0000     0.1671
   20.000     0.000   1.640395   0.191990   0.000000   0.191990  -0.007350  -0.044591   0.329649   0.009629   0.009629   20.0000     0.1644
   21.000     0.000   1.703083   0.204934   0.000000   0.204934  -0.005209  -0.044185   0.356287   0.009318   0.009318   20.0000     0.1619
   22.000     0.000   1.764579   0.218081   0.000000   0.218081  -0.003083  -0.043772   0.381886   0.009014   0.009014   20.0000     0.1596
   23.000     0.000   1.824851   0.231393   0.000000   0.231393  -0.000975  -0.043354   0.406414   0.008716   0.008716   20.0000     0.1576
   24.000     0.000   1.883869   0.244829   0.000000   0.244829   0.001114  -0.042929   0.429843   0.008424   0.008424   20.0000     0.1557
   25.000     0.000   1.941607   0.258347   0.000000   0.258347   0.003179  -0.042497   0.452142   0.008141   0.008141   20.0000     0.1540
   26.000     0.000   1.998038   0.271908   0.000000   0.271908   0.005220  -0.042057   0.473286   0.007865   0.007865   20.0000     0.1525
   27.000     0.000   2.053142   0.285468   0.000000   0.285468   0.007233  -0.041610   0.493248   0.007597   0.007597   20.0000     0.1511
   28.000     0.000   2.106897   0.298987   0.000000   0.298987   0.009215  -0.041155   0.512005   0.007337   0.007337   20.0000     0.1498
   29.000     0.000   2.159285   0.312422   0.000000   0.312422   0.011165  -0.040691   0.529532   0.007087   0.007087   20.0000     0.1486
   30.000     0.000   2.210293   0.325731   0.000000   0.325731   0.013080  -0.040218   0.545809   0.006845   0.006845   20.0000     0.1475
   31.000     0.000   2.259906   0.338872   0.000000   0.338872   0.014958  -0.039735   0.560816   0.006613   0.006613   20.0000     0.1466
   32.000     0.000   2.308114   0.351804   0.000000   0.351804   0.016797  -0.039242   0.574535   0.006390   0.006390   20.0000     0.1457
   33.000     0.000   2.354909   0.364485   0.000000   0.364485   0.018593  -0.038739   0.586948   0.006177   0.006177   20.0000     0.1449
   34.000     0.000   2.400285   0.376874   0.000000   0.376874   0.020346  -0.038225   0.598042   0.005973   0.005973   20.0000     0.1442
   35.000     0.000   2.444238   0.388932   0.000000   0.388932   0.022052  -0.037700   0.607802   0.005780   0.005780   20.0000     0.1435
   36.000     0.000   2.486769   0.400619   0.000000   0.400619   0.023711  -0.037162   0.616216   0.005596   0.005596   20.0000     0.1429
   37.000     0.000   2.527877   0.411895   0.000000   0.411895   0.025319  -0.036613   0.623275   0.005422   0.005422   20.0000     0.1424
   38.000     0.000   2.567566   0.422723   0.000000   0.422723   0.026874  -0.036051   0.628969   0.005258   0.005258   20.0000     0.1419
   39.000     0.000   2.605843   0.433067   0.000000   0.433067   0.028376  -0.035476   0.633292   0.005104   0.005104   20.0000     0.1414
   40.000     0.000   2.642714   0.442891   0.000000   0.442891   0.029822  -0.034887   0.636238   0.004960   0.004960   20.0000     0.1410
   41.000     0.000   2.678190   0.452159   0.000000   0.452159   0.031210  -0.034284   0.637804   0.004826   0.004826   20.0000     0.1407
   42.000     0.000   2.712283   0.460840   0.000000   0.460840   0.032539  -0.033667   0.637988   0.004701   0.004701   20.0000     0.1404
   43.000     0.000   2.745006   0.468900   0.000000   0.468900   0.033807  -0.033035   0.636789   0.004585   0.004585   20.0000     0.1401
   44.000     0.000   2.776376   0.476311   0.000000   0.476311   0.035012  -0.032389   0.634210   0.004479   0.004479   20.0000     0.1398
   45.000     0.000   2.806410   0.483044   0.000000   0.483044   0.036154  -0.031726   0.630253   0.004381   0.004381   20.0000     0.1396


